demographics_term,student_ID,major_term,course_prefix,course_number,course_suffix,course_credits,course_grade_letter
202101,600,BIO,MATH,1401,,3.0,F
202101,600,BIO,MATH,2211,,4.0,C
202101,600,BIO,PHYS,1111,K,4.0,C
202101,606,BIO,BIOL,3880,,3.0,A
202101,606,BIO,BIOL,3740,,3.0,B+
202101,606,BIO,BIOL,3910,,1.0,C+
202101,606,BIO,CHEM,3110,,2.0,B+
202101,606,BIO,CHEM,2410,,3.0,A+
202101,606,BIO,BIOL,4970,,1.0,S
202101,606,BIO,BIOL,3900,,3.0,B
202101,605,BIO,SPAN,1001,,3.0,B+
202101,605,BIO,MATH,1113,,3.0,F
202101,605,BIO,CHEM,1212,K,4.0,W
202101,605,BIO,MUA,1500,,3.0,A-
202101,596,SOC,POLS,2401,,3.0,A
202101,596,SOC,MUA,1930,,3.0,B+
202101,596,SOC,ECON,2100,,3.0,B+
202101,596,SOC,ANTH,1102,,3.0,B
202101,595,CHM,CHEM,4110,,3.0,A+
202101,595,CHM,PSYC,2070,,3.0,A+
202101,595,CHM,CHEM,4600,,5.0,A+
202101,595,CHM,MUA,1930,,3.0,A+
202101,604,CSC,CHEM,1212,K,4.0,A+
202101,604,CSC,CSC,1302,,4.0,A+
202101,604,CSC,CSC,2510,,3.0,A
202101,604,CSC,MATH,2641,,3.0,A+
202101,607,PSY,PSYC,1100,,3.0,B
202101,607,PSY,POLS,2401,,3.0,A-
202101,607,PSY,CRJU,2200,,3.0,B
202101,607,PSY,PSYC,3510,,4.0,C+
202101,607,PSY,THEA,2040,,3.0,A
202101,648,BIO,FLME,2700,,3.0,B
202101,648,BIO,HIST,1112,,3.0,B+
202101,648,BIO,MATH,1113,,3.0,C
202101,648,BIO,BIOL,2107,,3.0,C
202101,648,BIO,BIOL,2107,L,1.0,A-
202101,655,BIO,BIOL,2300,,3.0,A+
202101,655,BIO,CHEM,1212,K,4.0,A+
202101,655,BIO,ENGL,1102,,3.0,A+
202101,655,BIO,FLME,2700,,3.0,A+
202101,655,BIO,HIST,2110,,3.0,B+
202101,654,BIO,PHYS,1112,K,4.0,A+
202101,654,BIO,BIOL,3880,,3.0,A+
202101,654,BIO,BIOL,3900,,3.0,C
202101,654,BIO,BIOL,4970,,1.0,S
202101,654,BIO,CHEM,4600,,5.0,B
202101,651,BIOL,MATH,1401,,3.0,A
202101,651,BIOL,CHEM,1212,,3.0,A
202101,651,BIOL,CHEM,1212,L,1.0,B
202101,651,BIOL,HUMN,1000,,3.0,A
202101,645,CHEM,CHEM,1211,L,1.0,C
202101,645,CHEM,MATH,2211,,4.0,D
202101,645,CHEM,PHIL,2010,,3.0,A
202101,645,CHEM,POLS,1101,,3.0,A
202101,645,CHEM,SCOM,1000,,2.0,A
202101,653,CHM,MUA,1930,,3.0,A+
202101,653,CHM,ENGL,1102,,3.0,A+
202101,653,CHM,PERS,2001,,2.0,B+
202101,653,CHM,PHYS,2212,K,4.0,A
202101,625,CJ,POLS,1101,,3.0,B-
202101,625,CJ,CRJU,2310,,3.0,C-
202101,625,CJ,CRJU,2700,,3.0,C+
202101,625,CJ,GEOG,1112,K,4.0,D
202101,625,CJ,PERS,2001,,2.0,B-
202101,624,PSY,PSYC,3530,,4.0,D
202101,624,PSY,PSYC,4020,,3.0,B+
202101,624,PSY,SOCI,1160,,3.0,C+
202101,622,HLHP,SOCI,1101,,3.0,A
202101,622,HLHP,FLME,2700,,3.0,A
202101,622,HLHP,ENGL,1102,,3.0,A
202101,621,CHM,CHEM,3110,,2.0,A+
202101,621,CHM,MUA,1500,,3.0,A+
202101,621,CHM,CHEM,2410,,3.0,A+
202101,621,CHM,PHYS,2211,K,4.0,A-
202101,621,CHM,SCOM,2050,,3.0,A+
202101,617,BIO,PSYC,3140,,3.0,B+
202101,617,BIO,NUTR,3100,,3.0,A
202101,617,BIO,BIOL,2108,L,1.0,B+
202101,617,BIO,BIOL,2108,,3.0,C-
202101,617,BIO,ANTH,1102,,3.0,A-
202101,618,PSYC,HIST,1111,,3.0,B
202101,618,PSYC,CHEM,1152,L,1.0,C
202101,618,PSYC,CHEM,1152,,3.0,B
202101,623,PSY,CHEM,1212,K,4.0,C-
202101,623,PSY,CRJU,2310,,3.0,A
202101,623,PSY,MATH,1401,,3.0,B-
202101,623,PSY,PSYC,3510,,4.0,B-
202101,628,CHM,CHEM,1212,K,4.0,A+
202101,628,CHM,CRJU,2200,,3.0,A+
202101,628,CHM,MATH,2211,,4.0,A+
202101,628,CHM,ENGL,1102,,3.0,A
202101,627,CHM,HIST,1112,,3.0,A
202101,627,CHM,BIOL,2107,L,1.0,A
202101,627,CHM,BIOL,2107,,3.0,B+
202101,627,CHM,CHEM,1212,K,4.0,A
202101,627,CHM,SCOM,1000,,2.0,W
202101,629,PSYC,SOCI,1101,,3.0,A
202101,629,PSYC,POLS,1101,,3.0,A
202101,629,PSYC,BIOL,1104,,3.0,A
202101,629,PSYC,PERS,2001,,2.0,A
202101,629,PSYC,BIOL,1104,L,1.0,A
202101,566,BIO,ENGL,2110,,3.0,F
202101,566,BIO,ANTH,1102,,3.0,F
202101,566,BIO,MATH,1113,,3.0,-W
202101,566,BIO,SCOM,1000,,2.0,-W
202101,565,BIO,PSYC,1101,,3.0,C+
202101,565,BIO,BIOL,2107,L,1.0,A-
202101,565,BIO,BIOL,2107,,3.0,B
202101,565,BIO,HIST,2110,,3.0,B
202101,565,BIO,CHEM,1212,K,4.0,B-
202101,568,PSY,MATH,1113,,3.0,B+
202101,568,PSY,ENGL,1102,,3.0,B+
202101,568,PSY,CHEM,1212,K,4.0,C
202101,568,PSY,PERS,2001,,2.0,A+
202101,567,BIO,PHIL,2010,,3.0,B+
202101,567,BIO,CHEM,2100,,2.0,B+
202101,567,BIO,CHEM,2400,,3.0,B
202101,567,BIO,BIOL,3800,,3.0,B+
202101,567,BIO,BIOL,2108,L,1.0,A-
202101,567,BIO,BIOL,2108,,3.0,A
202101,579,000P,ENGL,1102,,3.0,B
202101,579,000P,ARBC,1002,,3.0,A
202101,580,PSY,ENGL,1101,,3.0,D
202101,580,PSY,PERS,2002,,2.0,C-
202101,580,PSY,PSYC,1101,,3.0,C+
202101,580,PSY,PSYC,2070,,3.0,B
202101,580,PSY,ASTR,1010,K,4.0,B
202101,575,BIO,MATH,2202,,4.0,W
202101,575,BIO,CHEM,1212,K,4.0,W
202101,575,BIO,BIOL,2108,L,1.0,B
202101,575,BIO,BIOL,2108,,3.0,A-
202101,575,BIO,PERS,2001,,2.0,-W
202101,575,BIO,AH,1750,,3.0,W
202101,564,BIO,PERS,2001,,2.0,A
202101,564,BIO,MATH,1113,,3.0,C+
202101,564,BIO,HIST,1112,,3.0,C
202101,564,BIO,ENGL,1102,,3.0,W
202101,564,BIO,CHEM,1211,K,4.0,F
202101,569,CHEM,ENGL,1102,,3.0,B
202101,569,CHEM,HIST,2110,,3.0,A
202101,569,CHEM,MATH,999,,2.0,A%
202101,569,CHEM,MATH,1111,,3.0,B
202101,569,CHEM,PERS,2003,,2.0,A
202101,572,BIO,POLS,1101,,3.0,C
202101,572,BIO,MATH,1001,,3.0,B-
202101,572,BIO,ENGL,1102,,3.0,B
202101,572,BIO,BIOL,2300,,3.0,C
202101,570,BIO,BIOL,3840,,3.0,A
202101,570,BIO,CHEM,1211,K,4.0,A-
202101,570,BIO,PHIL,1010,,2.0,A-
202101,570,BIO,PHYS,1111,K,4.0,A
202101,571,PSYC,CSC,1010,,3.0,A
202101,571,PSYC,JAPN,1002,,3.0,A
202101,571,PSYC,POLS,1101,,3.0,A
202101,571,PSYC,PSYC,2107,,3.0,A
202101,573,BIO,PHIL,1010,,2.0,A
202101,573,BIO,MATH,1113,,3.0,A-
202101,573,BIO,FLME,2700,,3.0,A
202101,573,BIO,BIOL,2300,,3.0,B
202101,573,BIO,ECON,2100,,3.0,A
202101,578,PSY,GEOG,1101,,3.0,B+
202101,578,PSY,MATH,1001,,3.0,B-
202101,578,PSY,HIST,2110,,3.0,A-
202101,578,PSY,ENGL,1101,,3.0,A
202101,578,PSY,ART,1301,,3.0,B
202101,577,PSY,ANTH,1102,,3.0,A
202101,577,PSY,SPAN,1001,,3.0,A
202101,577,PSY,SCOM,1000,,2.0,A-
202101,577,PSY,MATH,1111,,3.0,B+
202101,581,PSY,ANTH,2020,,3.0,F
202101,581,PSY,MATH,1113,,3.0,F
202101,581,PSY,PSYC,2030,,3.0,F
202101,581,PSY,PSYC,3110,,3.0,B
202101,582,PSY,PSYC,3510,,4.0,W
202101,582,PSY,PHIL,2010,,3.0,F
202101,546,BIO,SOCI,1101,,3.0,A-
202101,546,BIO,CHEM,1211,K,4.0,B
202101,546,BIO,PERS,2002,,2.0,A
202101,546,BIO,BIOL,2300,,3.0,A-
202101,545,BIO,POLS,1101,,3.0,A
202101,545,BIO,MATH,1113,,3.0,A
202101,545,BIO,PERS,2001,,2.0,A
202101,545,BIO,ENGL,1101,,3.0,A
202101,545,BIO,CHEM,1212,K,4.0,A
202101,547,BIO,BIOL,2107,,3.0,B+
202101,547,BIO,POLS,1101,,3.0,A
202101,547,BIO,ENGL,1101,,3.0,A
202101,547,BIO,CHEM,1212,K,4.0,B-
202101,547,BIO,BIOL,2107,L,1.0,A
202101,548,PSYC,POLS,1101,,3.0,A
202101,548,PSYC,PSYC,2107,,3.0,A
202101,548,PSYC,PSYC,2621,,3.0,A
202101,554,PSY,ASTR,1010,K,4.0,B
202101,554,PSY,PSYC,2060,,3.0,B
202101,554,PSY,FLME,2700,,3.0,B
202101,554,PSY,SCOM,1000,,2.0,B
202101,551,PSY,ENGL,1101,,3.0,A-
202101,551,PSY,FLME,1010,,3.0,A
202101,551,PSY,MATH,1401,,3.0,B-
202101,551,PSY,POLS,1101,,3.0,B+
202101,551,PSY,PSYC,1101,,3.0,B+
202101,550,PSY,CRJU,1100,,3.0,F
202101,550,PSY,PERS,2002,,2.0,W
202101,550,PSY,PHIL,2010,,3.0,F
202101,550,PSY,POLS,2401,,3.0,F
202101,552,PSY,BIOL,1103,K,4.0,D
202101,552,PSY,HIST,1112,,3.0,B-
202101,553,CHM,CHEM,1211,K,4.0,A+
202101,553,CHM,PERS,2001,,2.0,A
202101,553,CHM,MATH,1113,,3.0,A+
202101,553,CHM,FREN,3023,,3.0,A+
202101,553,CHM,POLS,1101,,3.0,A
202101,557,PSY,SOCI,1101,,3.0,F
202101,557,PSY,POLS,2401,,3.0,F
202101,557,PSY,PHIL,2030,,3.0,F
202101,557,PSY,MUA,1930,,3.0,C
202101,556,BIO,CHEM,1212,K,4.0,B-
202101,556,BIO,BIOL,2107,L,1.0,A
202101,556,BIO,BIOL,2107,,3.0,A
202101,556,BIO,ENGL,1102,,3.0,A-
202101,556,BIO,MATH,1113,,3.0,A
202101,556,BIO,HIST,2110,,3.0,A-
202101,558,BIOL,BIOL,2107,L,1.0,A
202101,558,BIOL,CHEM,1212,,3.0,W
202101,558,BIOL,CHEM,1212,L,1.0,A
202101,558,BIOL,BIOL,2107,,3.0,B
202101,540,CHM,PHIL,2010,,3.0,A
202101,540,CHM,CHEM,1211,K,4.0,A-
202101,540,CHM,HIST,1111,,3.0,A-
202101,540,CHM,MATH,1113,,3.0,A+
202101,541,CHM,BIOL,2107,,3.0,A+
202101,541,CHM,MATH,2202,,4.0,A+
202101,541,CHM,BIOL,2107,L,1.0,A
202101,541,CHM,CHEM,1212,K,4.0,A
202101,541,CHM,PSYC,1100,,3.0,A
202101,538,BIO,HIST,1111,,3.0,A
202101,538,BIO,HIST,2110,,3.0,A
202101,538,BIO,PERS,2002,,2.0,A+
202101,538,BIO,PHYS,1111,K,4.0,B+
202101,538,BIO,BIOL,2107,,3.0,B
202101,538,BIO,BIOL,2107,L,1.0,A
202101,539,CSC,PERS,2001,,2.0,A+
202101,539,CSC,POLS,1101,,3.0,A
202101,539,CSC,ENGL,1102,,3.0,A
202101,539,CSC,CSC,1301,,4.0,C
202101,542,PSY,AAS,1142,,3.0,B+
202101,542,PSY,HIST,2110,,3.0,B-
202101,542,PSY,MATH,1001,,3.0,B
202101,542,PSY,PSYC,1101,,3.0,B-
202101,543,ENI,PERS,2001,,2.0,F
202101,543,ENI,MATH,1111,,3.0,W
202101,543,ENI,HIST,2110,,3.0,F
202101,543,ENI,ENGL,1101,,3.0,C+
202101,543,ENI,PHIL,2010,,3.0,I
202101,537,ART,ASTR,1010,K,4.0,A
202101,537,ART,ENGL,1102,,3.0,A
202101,537,ART,ART,1050,,3.0,B+
202101,537,ART,MATH,1001,,3.0,B+
202101,537,ART,PHIL,1010,,2.0,B+
202101,536,BIO,FLME,2700,,3.0,A+
202101,536,BIO,BIOL,4930,,3.0,A+
202101,536,BIO,JAPN,1002,,3.0,A+
202101,536,BIO,MATH,3000,,3.0,A+
202101,536,BIO,BIOL,3810,,3.0,A
202101,536,BIO,BIOL,2800,,2.0,A
202101,536,BIO,BIOL,3910,,1.0,A+
202101,535,PSY,BIOL,1104,K,4.0,B
202101,535,PSY,ENGL,1102,,3.0,A
202101,535,PSY,PSYC,2030,,3.0,B-
202101,535,PSY,PERS,2001,,2.0,B-
202101,535,PSY,MATH,1001,,3.0,B-
202101,532,BIO,PHIL,1010,,2.0,C
202101,532,BIO,CHEM,1211,K,4.0,B-
202101,532,BIO,ENGL,1102,,3.0,B
202101,532,BIO,HIST,2110,,3.0,B
202101,532,BIO,MATH,1113,,3.0,A
202101,534,PSY,PSYC,2050,,3.0,A
202101,534,PSY,PSYC,2030,,3.0,A+
202101,534,PSY,PSYC,2040,,3.0,A-
202101,555,CHM,PHIL,1010,,2.0,D
202101,555,CHM,MATH,1113,,3.0,C
202101,555,CHM,HIST,2110,,3.0,F
202101,555,CHM,ENGL,1101,,3.0,F
202101,555,CHM,CHEM,1212,K,4.0,B+
202101,563,PSY,PSYC,3520,,3.0,A
202101,563,PSY,PSYC,3570,,3.0,A-
202101,563,PSY,PSYC,3510,,4.0,B
202101,563,PSY,PSYC,2070,,3.0,A
202101,563,PSY,BIOL,1104,K,4.0,B+
202101,523,BIO,ENGL,1102,,3.0,A+
202101,523,BIO,SCOM,1000,,2.0,A
202101,523,BIO,CHEM,1212,K,4.0,A
202101,523,BIO,PHIL,2010,,3.0,A
202101,523,BIO,SOCI,1101,,3.0,A
202101,522,BIO,ENGL,1102,,3.0,A-
202101,522,BIO,MATH,1113,,3.0,A
202101,522,BIO,CHEM,1211,K,4.0,B+
202101,522,BIO,POLS,1101,,3.0,A
202101,524,PSY,ENGL,1102,,3.0,A
202101,524,PSY,AH,1700,,3.0,A
202101,524,PSY,HIST,2110,,3.0,A+
202101,524,PSY,POLS,1101,,3.0,A
202101,524,PSY,PSYC,2060,,3.0,A
202101,525,BIO,PHYS,2211,K,4.0,B-
202101,525,BIO,MATH,2212,,4.0,A
202101,525,BIO,SPAN,1001,,3.0,A
202101,525,BIO,CHEM,1212,K,4.0,A-
202101,525,BIO,ENGL,1102,,3.0,B
202101,531,BIO,ECON,2105,,3.0,F
202101,531,BIO,HIST,2110,,3.0,F
202101,531,BIO,MATH,1111,,3.0,F
202101,531,BIO,POLS,1101,,3.0,F
202101,527,AS,CIS,2010,,3.0,A
202101,527,AS,POLS,1101,,3.0,A
202101,527,AS,CHEM,1212,K,4.0,A+
202101,527,AS,ENGL,1102,,3.0,A+
202101,527,AS,ECON,2105,,3.0,A-
202101,528,BIO,HIST,2110,,3.0,B
202101,528,BIO,FREN,1001,,3.0,B+
202101,528,BIO,ENGL,1102,,3.0,A-
202101,528,BIO,CHEM,1211,K,4.0,W
202101,528,BIO,POLS,1101,,3.0,C+
202101,521,BIO,CHEM,1211,K,4.0,F
202101,521,BIO,MUA,1930,,3.0,F
202101,521,BIO,MATH,1113,,3.0,-W
202101,521,BIO,ENGL,1102,,3.0,F
202101,520,BIO,CHEM,1212,K,4.0,C
202101,520,BIO,HIST,1111,,3.0,A
202101,520,BIO,MATH,1113,,3.0,B
202101,520,BIO,PHIL,1010,,2.0,C-
202101,520,BIO,ENGL,1101,,3.0,A-
202101,519,BIO,MATH,1113,,3.0,D
202101,519,BIO,PHIL,1010,,2.0,W
202101,519,BIO,ENGL,1102,,3.0,F
202101,519,BIO,CHEM,1211,K,4.0,F
202101,519,BIO,HIST,2110,,3.0,B
202101,526,CHM,CHEM,1212,K,4.0,A
202101,526,CHM,MATH,1113,,3.0,A+
202101,526,CHM,PHIL,1010,,2.0,B
202101,526,CHM,POLS,1101,,3.0,A+
202101,526,CHM,ENGL,1102,,3.0,A
202101,530,BIO,MATH,1113,,3.0,A-
202101,530,BIO,POLS,1101,,3.0,A
202101,530,BIO,BIOL,2107,,3.0,B
202101,530,BIO,BIOL,2107,L,1.0,A
202101,530,BIO,CHEM,1212,K,4.0,A-
202101,611,CHM,CHEM,3110,,2.0,B+
202101,611,CHM,PERS,2002,,2.0,A+
202101,611,CHM,CHEM,2410,,3.0,B+
202101,611,CHM,PHYS,2211,K,4.0,C-
202101,612,BIO,ENGL,1102,,3.0,A
202101,612,BIO,CHEM,1212,K,4.0,A+
202101,612,BIO,BIOL,2107,L,1.0,A-
202101,612,BIO,BIOL,2107,,3.0,A+
202101,612,BIO,HIST,2110,,3.0,A
202101,616,BIO,BIOL,2107,,3.0,A
202101,616,BIO,ART,1301,,3.0,A+
202101,616,BIO,PHIL,1010,,2.0,A+
202101,616,BIO,CHEM,1212,K,4.0,A+
202101,616,BIO,BIOL,2107,L,1.0,A+
202101,614,CHM,CHEM,1212,K,4.0,A
202101,614,CHM,ENGL,1101,,3.0,A
202101,614,CHM,GEOG,1101,,3.0,A
202101,614,CHM,POLS,2401,,3.0,A
202101,615,BIO,AH,1750,,3.0,A
202101,615,BIO,CHEM,1212,K,4.0,A+
202101,615,BIO,SCOM,1000,,2.0,A+
202101,615,BIO,PHIL,1010,,2.0,A+
202101,615,BIO,POLS,1101,,3.0,A
202101,615,BIO,HIST,1111,,3.0,A+
202101,613,BIO,CHEM,1211,K,4.0,A-
202101,613,BIO,AH,1750,,3.0,A-
202101,613,BIO,ENGL,1102,,3.0,A
202101,613,BIO,MATH,1111,,3.0,A
202101,613,BIO,PERS,2002,,2.0,A
202101,610,BIO,BIOL,2107,,3.0,B-
202101,610,BIO,BIOL,2107,L,1.0,B+
202101,610,BIO,SCOM,1000,,2.0,A
202101,610,BIO,MATH,1113,,3.0,B-
202101,610,BIO,ENGL,1102,,3.0,A-
202101,610,BIO,CHEM,1212,K,4.0,W
202101,608,PSY,HIST,2110,,3.0,B-
202101,608,PSY,MATH,1001,,3.0,F
202101,608,PSY,PHIL,1010,,2.0,F
202101,608,PSY,PSYC,1101,,3.0,F
202101,639,CHM,PERS,2002,,2.0,A
202101,639,CHM,POLS,1101,,3.0,D
202101,639,CHM,PERS,2001,,2.0,C+
202101,639,CHM,CHEM,1212,K,4.0,C
202101,639,CHM,MATH,1113,,3.0,D
202101,640,BIO,CHEM,3110,,2.0,A
202101,640,BIO,BIOL,2108,L,1.0,A
202101,640,BIO,PSYC,1101,,3.0,A-
202101,640,BIO,PHYS,1112,K,4.0,B
202101,640,BIO,NUTR,2100,,3.0,B
202101,640,BIO,ECON,2106,,3.0,A+
202101,633,000P,PSYC,2621,,3.0,C
202101,633,000P,ENGL,1102,,3.0,B
202101,633,000P,ASTR,1010,L,1.0,A
202101,633,000P,ASTR,1010,,3.0,C
202101,635,0001,EPY,2050,,3.0,A
202101,635,0001,PSYC,2050,,3.0,B-
202101,635,0001,PSYC,1100,,3.0,A-
202101,635,0001,ENGL,1101,,3.0,A
202101,635,0001,HIST,2110,,3.0,A-
202101,632,PSY,PSYC,2030,,3.0,A-
202101,632,PSY,PHIL,1010,,2.0,A
202101,632,PSY,MUA,1500,,3.0,A-
202101,632,PSY,HIST,2110,,3.0,A-
202101,632,PSY,SPAN,2002,,3.0,A-
202101,631,000P,ENVS,1401,L,1.0,A
202101,631,000P,PHIL,1010,,2.0,W
202101,631,000P,ENVS,1401,,3.0,B
202101,630,0001,ENGL,1102,,3.0,F
202101,630,0001,PSYC,1101,,3.0,F
202101,630,0001,BIOL,1103,K,4.0,F
202101,630,0001,SW,2000,,3.0,F
202101,630,0001,POLS,1101,,3.0,F
202101,641,000P,ENGL,1101,,3.0,A
202101,644,000P,ENGL,1102,,3.0,A
202101,661,BIO,PSYC,3140,,3.0,B
202101,661,BIO,POLS,1101,,3.0,A
202101,661,BIO,ENGL,1102,,3.0,A-
202101,661,BIO,PHYS,1111,K,4.0,C+
202101,667,BIO,PERS,2002,,2.0,B
202101,667,BIO,CHEM,1212,K,4.0,B-
202101,667,BIO,SCOM,1000,,2.0,D
202101,667,BIO,SPAN,1002,,3.0,B+
202101,663,CHM,PHIL,2010,,3.0,A+
202101,663,CHM,PERS,2001,,2.0,W
202101,663,CHM,MATH,2211,,4.0,A+
202101,663,CHM,ENGL,1102,,3.0,A
202101,663,CHM,CHEM,1212,K,4.0,A
202101,658,000P,SPAN,1001,,3.0,A
202101,658,000P,PSYC,1101,,3.0,A
202101,657,PSYC,ENGL,1102,,3.0,-W
202101,657,PSYC,POLS,1101,,3.0,A
202101,657,PSYC,PSYC,2050,,3.0,W
202101,657,PSYC,SOCI,1101,,3.0,C
202101,656,PSY,PSYC,2030,,3.0,F
202101,656,PSY,HIST,2110,,3.0,F
202101,662,BIO,BIOL,2240,,3.0,B
202101,662,BIO,MATH,1401,,3.0,C
202101,662,BIO,BIOL,3800,,3.0,B+
202101,662,BIO,BIOL,3810,,3.0,C
202101,664,PSYC,PSYC,2103,,3.0,A
202101,664,PSYC,PHIL,1010,,2.0,A
202101,664,PSYC,PERS,2003,,2.0,A
202101,664,PSYC,ASTR,1020,,3.0,A
202101,664,PSYC,FREN,1001,,3.0,A
202101,664,PSYC,ASTR,1020,L,1.0,A
202101,665,CHM,PERS,2001,,2.0,C+
202101,665,CHM,FLME,2700,,3.0,A
202101,665,CHM,ENGL,1101,,3.0,A
202101,665,CHM,POLS,1101,,3.0,C+
202101,666,GENL,BIOL,1103,,3.0,B
202101,666,GENL,POLS,2401,,3.0,A
202101,666,GENL,BIOL,1103,L,1.0,B
202101,668,PSY,ASL,1001,,3.0,B
202101,668,PSY,HIST,1111,,3.0,A-
202101,668,PSY,PHIL,1010,,2.0,B+
202101,668,PSY,PSYC,1100,,3.0,B
202101,668,PSY,PSYC,2050,,3.0,A-
202101,668,PSY,SCOM,1000,,2.0,B+
202101,416,000P,MATH,1111,,3.0,C
202101,416,000P,ECON,2106,,3.0,B
202101,435,BIO,SCOM,1000,,2.0,A+
202101,435,BIO,POLS,1101,,3.0,A+
202101,435,BIO,MATH,1111,,3.0,A+
202101,435,BIO,CHEM,1211,K,4.0,A+
202101,436,BIO,PHYS,2211,K,4.0,A-
202101,436,BIO,HIST,1111,,3.0,B
202101,436,BIO,BIOL,2300,,3.0,A
202101,490,BIO,ANTH,1102,,3.0,C
202101,490,BIO,PHYS,1111,K,4.0,F
202101,490,BIO,HIST,2110,,3.0,C-
202101,490,BIO,SCOM,1000,,2.0,C
202101,1459,PSYC,MATH,997,,1.0,A%
202101,1459,PSYC,MATH,1001,,3.0,A
202101,1445,BIO,BIOL,3840,,3.0,B
202101,1445,BIO,BIOL,3900,,3.0,D
202101,1445,BIO,BIOL,4905,,4.0,B
202101,1445,BIO,CHEM,4600,,5.0,C+
202101,1455,PSY,CHEM,1212,K,4.0,W
202101,1455,PSY,BIOL,2108,,3.0,A
202101,1455,PSY,BIOL,2108,L,1.0,A-
202101,1467,CHM,AH,1700,,3.0,A
202101,1467,CHM,CHEM,4010,,3.0,A
202101,1467,CHM,CHEM,4120,,3.0,A+
202101,1467,CHM,CHEM,4160,,3.0,A
202101,1467,CHM,CHEM,4190,,3.0,A-
202101,1469,PSY,SOCI,1101,,3.0,B-
202101,1469,PSY,PSYC,4030,,3.0,C
202101,1469,PSY,PSYC,2050,,3.0,B
202101,1469,PSY,GEOG,1112,K,4.0,B-
202101,1469,PSY,PSYC,4040,,3.0,C+
202101,1465,PSY,PSYC,2030,,3.0,A
202101,1464,CHM,CHEM,2410,,3.0,C-
202101,1464,CHM,CPS,3500,,3.0,B
202101,1464,CHM,CHEM,4150,,3.0,C-
202101,1466,PSY,CRJU,3210,,3.0,A+
202101,1466,PSY,CRJU,4720,,3.0,B+
202101,1466,PSY,CRJU,4900,,3.0,B
202101,1466,PSY,CRJU,2200,,3.0,A
202101,1471,PSY,ASTR,1000,,3.0,D
202101,1471,PSY,PSYC,2103,,3.0,F
202101,1471,PSY,NUTR,3100,,3.0,W
202101,1470,KIHT,BIOL,1104,L,1.0,C
202101,1470,KIHT,PHIL,1010,,2.0,W
202101,1470,KIHT,HIST,2110,,3.0,A
202101,1470,KIHT,KH,2220,,3.0,A
202101,1470,KIHT,KH,2221,,1.0,A
202101,1470,KIHT,BIOL,1104,,3.0,D
202101,1475,PSY,BIOL,6428,,4.0,B
202101,1475,PSY,PSYC,4220,,3.0,A
202101,1475,PSY,CHEM,2410,,3.0,C
202101,1474,SOC,SOCI,4226,,3.0,C
202101,1474,SOC,SOCI,3222,,3.0,B
202101,1474,SOC,SOCI,3020,,3.0,C
202101,1474,SOC,GEOG,1113,K,4.0,C+
202101,1474,SOC,AAS,4640,,4.0,I
202101,1476,PSY,PSYC,4100,,3.0,B
202101,1481,PSY,PSYC,4020,,3.0,A+
202101,1481,PSY,PSYC,4040,,3.0,A
202101,1481,PSY,PSYC,4510,,3.0,A+
202101,1481,PSY,PSYC,4100,,3.0,A
202101,1484,CHM,CHEM,3110,,2.0,C+
202101,1484,CHM,CHEM,4000,,3.0,F
202101,1484,CHM,PMAP,3011,,3.0,D
202101,1486,BIO,BIOL,2110,K,4.0,B
202101,1486,BIO,CHEM,4600,,5.0,B+
202101,1486,BIO,BIOL,3880,,3.0,A-
202101,1495,CHM,CHEM,4600,,5.0,A-
202101,1497,PSY,PSYC,4030,,3.0,C-
202101,1497,PSY,PSYC,4160,,3.0,C
202101,1497,PSY,PSYC,4130,,3.0,B
202101,1498,PSY,PSYC,3140,,3.0,A
202101,1498,PSY,PSYC,3520,,3.0,A-
202101,1498,PSY,PSYC,4100,,3.0,B
202101,1492,PSY,PSYC,4120,,3.0,A-
202101,1492,PSY,PSYC,3570,,3.0,A
202101,1490,CHM,CHEM,2410,,3.0,C
202101,1490,CHM,CHEM,4110,,3.0,B+
202101,1490,CHM,CHEM,4120,,3.0,A-
202101,1493,BIO,CHEM,1212,K,4.0,B+
202101,1493,BIO,MATH,2212,,4.0,B-
202101,1493,BIO,PHYS,2211,K,4.0,A
202101,1480,CHM,BIOL,3900,,3.0,A
202101,1480,CHM,CHEM,3110,,2.0,A+
202101,1480,CHM,CHEM,4210,,3.0,A+
202101,1480,CHM,CHEM,4110,,3.0,A+
202101,1480,CHM,CHEM,3400,,3.0,A+
202101,1478,PSY,CSC,1302,,4.0,A
202101,1478,PSY,SOCI,3213,,3.0,A
202101,1478,PSY,SOCI,3156,,3.0,A+
202101,1478,PSY,SOCI,3216,,3.0,A+
202101,1479,PSYC,PSYC,2050,,3.0,B
202101,1479,PSYC,MATH,1401,,3.0,I
202101,1479,PSYC,SCOM,1000,,2.0,B
202101,1479,PSYC,SOCI,2293,,3.0,C
202105,3,PSY,PERS,2002,,2.0,B+
202105,3,PSY,HIST,2110,,3.0,B-
202105,3,PSY,SPAN,1002,,3.0,C
202105,3,PSY,SCOM,2400,,3.0,B+
202105,3,PSY,POLS,2401,,3.0,A-
202105,3,PSY,SCOM,3450,,3.0,C+
202105,3,PSY,SCOM,3250,,3.0,B
202105,3,PSY,PHIL,1010,,2.0,C
202105,23,BIO,NEUR,3000,,4.0,B-
202105,23,BIO,NEUR,4115,,4.0,C
202105,166,IDS,EDUC,4982,,3.0,A-
202105,48,SOC,SOCI,4380,,3.0,C
