student_ID,demographics_term,semester_number,term_earliest,academic_year,major_term,major_term_earliest,major_graduation,graduation_level,graduation_status,graduation_date,graduation_date_bachelors,student_level,transfer_hours_term,flag_transfer,max_course_term,major_term_name
1113,201605,5,201408,2016,BIO,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Biology
1113,201808,6,201408,2019,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Other
1113,201908,7,201408,2020,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Other
1113,202001,8,201408,2020,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Other
1113,202005,9,201408,2020,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Other
1113,202008,10,201408,2021,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Other
1113,202101,11,201408,2021,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Other
1113,202105,12,201408,2021,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Other
1113,202108,13,201408,2022,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Computer Science
1113,202201,14,201408,2022,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Computer Science
1113,202205,15,201408,2022,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Computer Science
1113,202208,16,201408,2023,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Computer Science
1113,202301,17,201408,2023,CSC,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,16.0,0,202408,Computer Science
1114,201408,1,201408,2015,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,68.0,1,201608,Other
1114,201501,2,201408,2015,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,68.0,1,201608,Other
1114,201508,3,201408,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,68.0,1,201608,Psychology
1114,201601,4,201408,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,68.0,1,201608,Psychology
1114,201608,5,201408,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,68.0,1,201608,Psychology
1115,201508,1,201508,2016,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Biology
1115,201601,2,201508,2016,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Biology
1115,201608,3,201508,2017,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Biology
1115,201701,4,201508,2017,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Biology
1115,201801,5,201508,2018,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Biology
1116,201508,1,201508,2016,CHM,CHM,"('FI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,,0,201901,Chemistry
1116,201601,2,201508,2016,AC,CHM,"('FI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,,0,201901,Other
1116,201605,3,201508,2016,AC,CHM,"('FI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,,0,201901,Other
1116,201608,4,201508,2017,AC,CHM,"('FI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,,0,201901,Other
1116,201701,5,201508,2017,FI,CHM,"('FI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,,0,201901,Other
1116,201708,6,201508,2018,FI,CHM,"('FI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,,0,201901,Other
1116,201801,7,201508,2018,FI,CHM,"('FI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,,0,201901,Other
1116,201808,8,201508,2019,FI,CHM,"('FI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,,0,201901,Other
1116,201901,9,201508,2019,FI,CHM,"('FI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,,0,201901,Other
1117,201601,1,201601,2016,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201601,Other
1118,201508,1,201508,2016,BIO,BIO,"('PHI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,23.0,1,201901,Biology
1118,201601,2,201508,2016,BIO,BIO,"('PHI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,27.0,1,201901,Biology
1118,201608,3,201508,2017,BIO,BIO,"('PHI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,27.0,1,201901,Biology
1118,201708,4,201508,2018,PHI,BIO,"('PHI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,27.0,1,201901,Other
1118,201801,5,201508,2018,PHI,BIO,"('PHI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,27.0,1,201901,Other
1118,201805,6,201508,2018,PHI,BIO,"('PHI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,27.0,1,201901,Other
1118,201808,7,201508,2019,PHI,BIO,"('PHI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,27.0,1,201901,Other
1118,201901,8,201508,2019,PHI,BIO,"('PHI',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,27.0,1,201901,Other
1119,201508,1,201508,2016,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,8.0,1,201701,Chemistry
1119,201601,2,201508,2016,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,8.0,1,201701,Chemistry
1119,201605,3,201508,2016,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,8.0,1,201701,Chemistry
1119,201608,4,201508,2017,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,8.0,1,201701,Chemistry
1119,201701,5,201508,2017,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,8.0,1,201701,Chemistry
1120,201508,1,201508,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,6.0,1,201808,Other
1120,201601,2,201508,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,6.0,1,201808,Other
1120,201608,3,201508,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,6.0,1,201808,Other
1120,201701,4,201508,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,6.0,1,201808,Other
1120,201708,5,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,6.0,1,201808,Psychology
1120,201801,6,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,6.0,1,201808,Psychology
1120,201805,7,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,6.0,1,201808,Psychology
1120,201808,8,201508,2019,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,6.0,1,201808,Psychology
1121,201508,1,201508,2016,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,6.0,1,202001,Biology
1121,201601,2,201508,2016,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,6.0,1,202001,Biology
1121,201608,3,201508,2017,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,6.0,1,202001,Biology
1121,201701,4,201508,2017,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,6.0,1,202001,Biology
1121,201705,5,201508,2017,0001,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,6.0,1,202001,Other
1121,201708,6,201508,2018,0001,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,6.0,1,202001,Other
1121,201801,7,201508,2018,0001,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,6.0,1,202001,Other
1121,201808,8,201508,2019,0001,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,6.0,1,202001,Other
1121,201901,9,201508,2019,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,6.0,1,202001,Biology
1121,202001,10,201508,2020,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,6.0,1,202001,Biology
1122,201508,1,201508,2016,CHM,CHM,"('PH',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,17.0,1,201808,Chemistry
1122,201601,2,201508,2016,CHM,CHM,"('PH',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,17.0,1,201808,Chemistry
1122,201605,3,201508,2016,BIO,CHM,"('PH',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,17.0,1,201808,Biology
1122,201608,4,201508,2017,BIO,CHM,"('PH',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,17.0,1,201808,Biology
1122,201701,5,201508,2017,PH,CHM,"('PH',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,17.0,1,201808,Other
1122,201705,6,201508,2017,PH,CHM,"('PH',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,17.0,1,201808,Other
1122,201708,7,201508,2018,PH,CHM,"('PH',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,17.0,1,201808,Other
1122,201801,8,201508,2018,PH,CHM,"('PH',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,17.0,1,201808,Other
1122,201805,9,201508,2018,PH,CHM,"('PH',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,17.0,1,201808,Other
1122,201808,10,201508,2019,PH,CHM,"('PH',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,17.0,1,201808,Other
1123,201508,1,201508,2016,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201705,Biology
1123,201601,2,201508,2016,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,0.0,0,201705,Biology
1123,201605,3,201508,2016,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,7.0,0,201705,Biology
1123,201705,4,201508,2017,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,7.0,0,201705,Biology
1124,201508,1,201508,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,,0,201808,Other
1124,201601,2,201508,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,,0,201808,Other
1124,201605,3,201508,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,,0,201808,Other
1124,201608,4,201508,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,,0,201808,Other
1124,201701,5,201508,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,,0,201808,Other
1124,201705,6,201508,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,,0,201808,Psychology
1124,201708,7,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,,0,201808,Psychology
1124,201801,8,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,,0,201808,Psychology
1124,201805,9,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,,0,201808,Psychology
1124,201808,10,201508,2019,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('12/21/2018',)",2018-12-21,US,,0,201808,Psychology
1125,201508,1,201508,2016,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('8/8/2017',)",2017-08-08,US,56.0,1,201705,Chemistry
1125,201601,2,201508,2016,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('8/8/2017',)",2017-08-08,US,56.0,1,201705,Chemistry
1125,201605,3,201508,2016,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('8/8/2017',)",2017-08-08,US,56.0,1,201705,Chemistry
1125,201608,4,201508,2017,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('8/8/2017',)",2017-08-08,US,56.0,1,201705,Chemistry
1125,201701,5,201508,2017,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('8/8/2017',)",2017-08-08,US,56.0,1,201705,Chemistry
1125,201705,6,201508,2017,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('8/8/2017',)",2017-08-08,US,56.0,1,201705,Chemistry
1126,201508,1,201508,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/13/2019',)",2019-08-13,US,,0,201905,Other
1126,201601,2,201508,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/13/2019',)",2019-08-13,US,6.0,0,201905,Other
1126,201608,3,201508,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/13/2019',)",2019-08-13,US,6.0,0,201905,Other
1126,201701,4,201508,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/13/2019',)",2019-08-13,US,6.0,0,201905,Psychology
1126,201708,5,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/13/2019',)",2019-08-13,US,6.0,0,201905,Psychology
1126,201801,6,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/13/2019',)",2019-08-13,US,6.0,0,201905,Psychology
1126,201805,7,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/13/2019',)",2019-08-13,US,6.0,0,201905,Psychology
1126,201808,8,201508,2019,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/13/2019',)",2019-08-13,US,6.0,0,201905,Psychology
1126,201901,9,201508,2019,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/13/2019',)",2019-08-13,US,6.0,0,201905,Psychology
1126,201905,10,201508,2019,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/13/2019',)",2019-08-13,US,6.0,0,201905,Psychology
1127,201505,1,201505,2015,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Chemistry
1127,201508,2,201505,2016,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Chemistry
1127,201601,3,201505,2016,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Chemistry
1127,201608,4,201505,2017,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Chemistry
1127,201701,5,201505,2017,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Chemistry
1127,201708,6,201505,2018,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Chemistry
1127,201801,7,201505,2018,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201801,Chemistry
1128,201901,1,201901,2019,CHM,CHM,"('BIO', 'CHEM')","('B', 'A')","('Awarded', 'Awarded')","('5/13/2022', '12/21/2018')",2022-05-13,US,7.0,1,202201,Chemistry
1128,201908,2,201901,2020,CHM,CHM,"('BIO', 'CHEM')","('B', 'A')","('Awarded', 'Awarded')","('5/13/2022', '12/21/2018')",2022-05-13,US,7.0,1,202201,Chemistry
1128,202001,3,201901,2020,BIO,CHM,"('BIO', 'CHEM')","('B', 'A')","('Awarded', 'Awarded')","('5/13/2022', '12/21/2018')",2022-05-13,US,7.0,1,202201,Biology
1128,202005,4,201901,2020,BIO,CHM,"('BIO', 'CHEM')","('B', 'A')","('Awarded', 'Awarded')","('5/13/2022', '12/21/2018')",2022-05-13,US,7.0,1,202201,Biology
1128,202008,5,201901,2021,BIO,CHM,"('BIO', 'CHEM')","('B', 'A')","('Awarded', 'Awarded')","('5/13/2022', '12/21/2018')",2022-05-13,US,7.0,1,202201,Biology
1128,202101,6,201901,2021,BIO,CHM,"('BIO', 'CHEM')","('B', 'A')","('Awarded', 'Awarded')","('5/13/2022', '12/21/2018')",2022-05-13,US,7.0,1,202201,Biology
1128,202105,7,201901,2021,BIO,CHM,"('BIO', 'CHEM')","('B', 'A')","('Awarded', 'Awarded')","('5/13/2022', '12/21/2018')",2022-05-13,US,7.0,1,202201,Biology
1128,202108,8,201901,2022,BIO,CHM,"('BIO', 'CHEM')","('B', 'A')","('Awarded', 'Awarded')","('5/13/2022', '12/21/2018')",2022-05-13,US,7.0,1,202201,Biology
1128,202201,9,201901,2022,BIO,CHM,"('BIO', 'CHEM')","('B', 'A')","('Awarded', 'Awarded')","('5/13/2022', '12/21/2018')",2022-05-13,US,7.0,1,202201,Biology
1129,201508,1,201508,2016,BIO,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Biology
1129,201601,2,201508,2016,CSC,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Computer Science
1129,201605,3,201508,2016,CSC,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Computer Science
1129,201608,4,201508,2017,CSC,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Computer Science
1129,201701,5,201508,2017,CSC,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Computer Science
1129,201705,6,201508,2017,CIS,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Other
1129,201708,7,201508,2018,CIS,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Other
1129,201801,8,201508,2018,CIS,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Other
1129,201805,9,201508,2018,CIS,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Other
1129,201808,10,201508,2019,CIS,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Other
1129,201901,11,201508,2019,CIS,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Other
1129,201908,12,201508,2020,CIS,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Other
1129,202001,13,201508,2020,CIS,BIO,"('CIS',)","('B',)","('Awarded',)","('5/15/2020',)",2020-05-15,US,3.0,1,202001,Other
1130,201508,1,201508,2016,PSY,PSY,"('NEUR',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,19.0,1,201901,Other
1130,201601,2,201508,2016,PSY,PSY,"('NEUR',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,19.0,1,201901,Other
1130,201605,3,201508,2016,PSY,PSY,"('NEUR',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,19.0,1,201901,Psychology
1130,201608,4,201508,2017,NEUR,PSY,"('NEUR',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,19.0,1,201901,Neuroscience
1130,201701,5,201508,2017,NEUR,PSY,"('NEUR',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,19.0,1,201901,Neuroscience
1130,201705,6,201508,2017,NEUR,PSY,"('NEUR',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,19.0,1,201901,Neuroscience
1130,201708,7,201508,2018,NEUR,PSY,"('NEUR',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,19.0,1,201901,Neuroscience
1130,201801,8,201508,2018,NEUR,PSY,"('NEUR',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,19.0,1,201901,Neuroscience
1130,201805,9,201508,2018,NEUR,PSY,"('NEUR',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,19.0,1,201901,Neuroscience
1130,201808,10,201508,2019,NEUR,PSY,"('NEUR',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,19.0,1,201901,Neuroscience
1130,201901,11,201508,2019,NEUR,PSY,"('NEUR',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,19.0,1,201901,Neuroscience
1131,201508,1,201508,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,,0,201901,Other
1131,201601,2,201508,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,13.0,0,201901,Other
1131,201605,3,201508,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,13.0,0,201901,Other
1131,201608,4,201508,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,13.0,0,201901,Other
1131,201701,5,201508,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,13.0,0,201901,Psychology
1131,201705,6,201508,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,13.0,0,201901,Psychology
1131,201708,7,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,13.0,0,201901,Psychology
1131,201801,8,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,13.0,0,201901,Psychology
1131,201805,9,201508,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,13.0,0,201901,Psychology
1131,201808,10,201508,2019,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,13.0,0,201901,Psychology
1131,201901,11,201508,2019,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2019',)",2019-05-17,US,13.0,0,201901,Psychology
1132,201601,1,201601,2016,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,3.0,1,201708,Chemistry
1132,201608,2,201601,2017,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,3.0,1,201708,Chemistry
1132,201708,3,201601,2018,MK,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,3.0,1,201708,Other
1133,201708,1,201708,2018,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/10/2020',)",2020-01-10,US,57.0,1,201908,Biology
1133,201801,2,201708,2018,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/10/2020',)",2020-01-10,US,57.0,1,201908,Biology
1133,201805,3,201708,2018,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/10/2020',)",2020-01-10,US,57.0,1,201908,Biology
1133,201808,4,201708,2019,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/10/2020',)",2020-01-10,US,57.0,1,201908,Biology
1133,201901,5,201708,2019,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/10/2020',)",2020-01-10,US,57.0,1,201908,Biology
1133,201908,6,201708,2020,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/10/2020',)",2020-01-10,US,57.0,1,201908,Biology
1134,201505,1,201505,2015,BIO,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Biology
1134,201508,2,201505,2016,BIO,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Biology
1134,201601,3,201505,2016,BIO,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Biology
1134,201608,4,201505,2017,MK,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,201701,5,201505,2017,PSY,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,201708,6,201505,2018,PSY,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,201801,7,201505,2018,PSY,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,201805,8,201505,2018,POL,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,201808,9,201505,2019,POL,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,201901,10,201505,2019,SPA,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,201905,11,201505,2019,POL,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,201908,12,201505,2020,POL,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,202001,13,201505,2020,POL,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,202008,14,201505,2021,POL,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,202108,15,201505,2022,POL,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,202201,16,201505,2022,POL,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,,0,202305,Other
1134,202205,17,201505,2022,POL,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,6.0,0,202305,Other
1134,202208,18,201505,2023,POL,BIO,"('POL',)","('B',)","('Pending',)","(nan,)",,US,6.0,0,202305,Other
1135,201508,1,201508,2016,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,,0,202408,Chemistry
1135,201601,2,201508,2016,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,,0,202408,Chemistry
1135,201805,3,201508,2018,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
1135,201808,4,201508,2019,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
1135,201901,5,201508,2019,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
1135,201905,6,201508,2019,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
1135,201908,7,201508,2020,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
1135,202001,8,201508,2020,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
1135,202008,9,201508,2021,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
1135,202101,10,201508,2021,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
1135,202105,11,201508,2021,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
1135,202108,12,201508,2022,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
1135,202208,13,201508,2023,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
1135,202301,14,201508,2023,CHM,CHM,"('CHM',)","('B',)","('Pending',)","(nan,)",,US,72.0,0,202408,Chemistry
